Driver,DriverNumber,LapNumber,Stint,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapStartTime_s
GAS,10,5.0,2.0,181.0,178.0,263.0,278.0,False,MEDIUM,4.0,True,Alpine,2024-05-26 13:50:00.193,1,10.0,False,,False,True,6114.804
GAS,10,6.0,2.0,176.0,177.0,265.0,279.0,True,MEDIUM,5.0,True,Alpine,2024-05-26 13:51:23.621,1,10.0,False,,False,True,6198.232
GAS,10,7.0,2.0,180.0,185.0,263.0,281.0,True,MEDIUM,6.0,True,Alpine,2024-05-26 13:52:46.727,1,10.0,False,,False,True,6281.338
GAS,10,8.0,2.0,178.0,178.0,262.0,279.0,True,MEDIUM,7.0,True,Alpine,2024-05-26 13:54:08.960,1,10.0,False,,False,True,6363.571
GAS,10,9.0,2.0,176.0,179.0,263.0,276.0,False,MEDIUM,8.0,True,Alpine,2024-05-26 13:55:30.560,1,10.0,False,,False,True,6445.171
GAS,10,10.0,2.0,178.0,176.0,265.0,278.0,True,MEDIUM,9.0,True,Alpine,2024-05-26 13:56:52.631,1,10.0,False,,False,True,6527.242
GAS,10,11.0,2.0,181.0,187.0,265.0,280.0,True,MEDIUM,10.0,True,Alpine,2024-05-26 13:58:14.025,1,10.0,False,,False,True,6608.636
GAS,10,12.0,2.0,175.0,182.0,264.0,279.0,True,MEDIUM,11.0,True,Alpine,2024-05-26 13:59:35.323,1,10.0,False,,False,True,6689.934
GAS,10,13.0,2.0,186.0,178.0,256.0,277.0,False,MEDIUM,12.0,True,Alpine,2024-05-26 14:00:56.612,1,10.0,False,,False,True,6771.223
GAS,10,14.0,2.0,191.0,189.0,266.0,280.0,True,MEDIUM,13.0,True,Alpine,2024-05-26 14:02:18.142,1,10.0,False,,False,True,6852.753
GAS,10,15.0,2.0,180.0,176.0,262.0,278.0,False,MEDIUM,14.0,True,Alpine,2024-05-26 14:03:38.062,1,10.0,False,,False,True,6932.673
GAS,10,16.0,2.0,184.0,185.0,262.0,278.0,False,MEDIUM,15.0,True,Alpine,2024-05-26 14:04:59.128,1,10.0,False,,False,True,7013.739
GAS,10,17.0,2.0,187.0,174.0,256.0,277.0,False,MEDIUM,16.0,True,Alpine,2024-05-26 14:06:20.182,1,10.0,False,,False,True,7094.793
GAS,10,18.0,2.0,186.0,177.0,255.0,276.0,False,MEDIUM,17.0,True,Alpine,2024-05-26 14:07:42.143,1,10.0,False,,False,True,7176.754
GAS,10,19.0,2.0,192.0,176.0,256.0,277.0,True,MEDIUM,18.0,True,Alpine,2024-05-26 14:09:02.940,1,10.0,False,,False,True,7257.551
GAS,10,20.0,2.0,194.0,174.0,257.0,278.0,False,MEDIUM,19.0,True,Alpine,2024-05-26 14:10:22.844,1,10.0,False,,False,True,7337.455
GAS,10,21.0,2.0,186.0,184.0,264.0,277.0,True,MEDIUM,20.0,True,Alpine,2024-05-26 14:11:43.099,1,10.0,False,,False,True,7417.71
GAS,10,22.0,2.0,184.0,177.0,263.0,279.0,False,MEDIUM,21.0,True,Alpine,2024-05-26 14:13:02.975,1,10.0,False,,False,True,7497.586
GAS,10,23.0,2.0,177.0,177.0,257.0,277.0,False,MEDIUM,22.0,True,Alpine,2024-05-26 14:14:23.529,1,10.0,False,,False,True,7578.14
GAS,10,24.0,2.0,195.0,172.0,257.0,277.0,False,MEDIUM,23.0,True,Alpine,2024-05-26 14:15:44.835,1,10.0,False,,False,True,7659.446
GAS,10,25.0,2.0,188.0,178.0,256.0,276.0,False,MEDIUM,24.0,True,Alpine,2024-05-26 14:17:05.784,1,10.0,False,,False,True,7740.395
GAS,10,26.0,2.0,176.0,183.0,256.0,276.0,False,MEDIUM,25.0,True,Alpine,2024-05-26 14:18:26.156,1,10.0,False,,False,True,7820.767
GAS,10,27.0,2.0,186.0,174.0,256.0,276.0,False,MEDIUM,26.0,True,Alpine,2024-05-26 14:19:46.749,1,10.0,False,,False,True,7901.36
GAS,10,28.0,2.0,190.0,179.0,256.0,276.0,False,MEDIUM,27.0,True,Alpine,2024-05-26 14:21:07.270,1,10.0,False,,False,True,7981.881
GAS,10,29.0,2.0,194.0,179.0,256.0,276.0,True,MEDIUM,28.0,True,Alpine,2024-05-26 14:22:27.499,1,10.0,False,,False,True,8062.11
GAS,10,30.0,2.0,173.0,172.0,255.0,276.0,False,MEDIUM,29.0,True,Alpine,2024-05-26 14:23:46.875,1,10.0,False,,False,True,8141.486
GAS,10,31.0,2.0,186.0,171.0,256.0,269.0,False,MEDIUM,30.0,True,Alpine,2024-05-26 14:25:08.639,1,10.0,False,,False,True,8223.25
GAS,10,32.0,2.0,190.0,176.0,257.0,276.0,False,MEDIUM,31.0,True,Alpine,2024-05-26 14:26:30.066,1,10.0,False,,False,True,8304.677
GAS,10,33.0,2.0,191.0,174.0,256.0,275.0,False,MEDIUM,32.0,True,Alpine,2024-05-26 14:27:51.187,1,10.0,False,,False,True,8385.798
GAS,10,34.0,2.0,189.0,177.0,257.0,275.0,False,MEDIUM,33.0,True,Alpine,2024-05-26 14:29:12.152,1,10.0,False,,False,True,8466.763
GAS,10,35.0,2.0,190.0,180.0,257.0,275.0,True,MEDIUM,34.0,True,Alpine,2024-05-26 14:30:32.903,1,10.0,False,,False,True,8547.514
GAS,10,36.0,2.0,195.0,179.0,256.0,275.0,False,MEDIUM,35.0,True,Alpine,2024-05-26 14:31:52.264,1,10.0,False,,False,True,8626.875
GAS,10,37.0,2.0,198.0,178.0,257.0,275.0,False,MEDIUM,36.0,True,Alpine,2024-05-26 14:33:11.840,1,10.0,False,,False,True,8706.451
GAS,10,38.0,2.0,199.0,181.0,256.0,275.0,False,MEDIUM,37.0,True,Alpine,2024-05-26 14:34:31.815,1,10.0,False,,False,True,8786.426
GAS,10,39.0,2.0,185.0,174.0,258.0,276.0,False,MEDIUM,38.0,True,Alpine,2024-05-26 14:35:51.243,1,10.0,False,,False,True,8865.854
GAS,10,40.0,2.0,197.0,175.0,257.0,275.0,False,MEDIUM,39.0,True,Alpine,2024-05-26 14:37:11.563,1,10.0,False,,False,True,8946.174
GAS,10,41.0,2.0,197.0,181.0,257.0,275.0,False,MEDIUM,40.0,True,Alpine,2024-05-26 14:38:31.947,1,10.0,False,,False,True,9026.558
GAS,10,42.0,2.0,199.0,179.0,256.0,275.0,False,MEDIUM,41.0,True,Alpine,2024-05-26 14:39:52.147,1,10.0,False,,False,True,9106.758
GAS,10,43.0,2.0,193.0,175.0,256.0,275.0,False,MEDIUM,42.0,True,Alpine,2024-05-26 14:41:12.124,1,10.0,False,,False,True,9186.735
GAS,10,44.0,2.0,189.0,175.0,257.0,275.0,False,MEDIUM,43.0,True,Alpine,2024-05-26 14:42:33.172,1,10.0,False,,False,True,9267.783
GAS,10,45.0,2.0,190.0,179.0,257.0,275.0,False,MEDIUM,44.0,True,Alpine,2024-05-26 14:43:53.793,1,10.0,False,,False,True,9348.404
GAS,10,46.0,2.0,192.0,177.0,257.0,275.0,False,MEDIUM,45.0,True,Alpine,2024-05-26 14:45:13.175,1,10.0,False,,False,True,9427.786
GAS,10,47.0,2.0,198.0,176.0,256.0,275.0,False,MEDIUM,46.0,True,Alpine,2024-05-26 14:46:33.145,1,10.0,False,,False,True,9507.756
GAS,10,48.0,2.0,196.0,181.0,257.0,275.0,False,MEDIUM,47.0,True,Alpine,2024-05-26 14:47:52.580,1,10.0,False,,False,True,9587.191
GAS,10,49.0,2.0,197.0,173.0,257.0,275.0,False,MEDIUM,48.0,True,Alpine,2024-05-26 14:49:12.445,1,10.0,False,,False,True,9667.056
GAS,10,50.0,2.0,189.0,173.0,236.0,275.0,False,MEDIUM,49.0,True,Alpine,2024-05-26 14:50:32.979,1,10.0,False,,False,True,9747.59
GAS,10,51.0,2.0,140.0,175.0,257.0,264.0,False,MEDIUM,50.0,True,Alpine,2024-05-26 14:51:54.002,1,10.0,False,,False,True,9828.613
GAS,10,52.0,2.0,193.0,180.0,258.0,278.0,False,MEDIUM,51.0,True,Alpine,2024-05-26 14:53:18.475,12,10.0,False,,False,True,9913.086
GAS,10,53.0,2.0,188.0,178.0,258.0,279.0,False,MEDIUM,52.0,True,Alpine,2024-05-26 14:54:38.218,1,10.0,False,,False,True,9992.829
GAS,10,54.0,2.0,189.0,178.0,258.0,279.0,True,MEDIUM,53.0,True,Alpine,2024-05-26 14:55:58.135,1,10.0,False,,False,True,10072.746
GAS,10,55.0,2.0,196.0,179.0,258.0,278.0,False,MEDIUM,54.0,True,Alpine,2024-05-26 14:57:17.226,1,10.0,False,,False,True,10151.837
GAS,10,56.0,2.0,194.0,178.0,258.0,278.0,False,MEDIUM,55.0,True,Alpine,2024-05-26 14:58:36.633,1,10.0,False,,False,True,10231.244
GAS,10,57.0,2.0,197.0,181.0,257.0,278.0,False,MEDIUM,56.0,True,Alpine,2024-05-26 14:59:56.337,1,10.0,False,,False,True,10310.948
GAS,10,58.0,2.0,197.0,178.0,257.0,277.0,False,MEDIUM,57.0,True,Alpine,2024-05-26 15:01:15.785,1,10.0,False,,False,True,10390.396
GAS,10,59.0,2.0,191.0,171.0,236.0,277.0,False,MEDIUM,58.0,True,Alpine,2024-05-26 15:02:34.882,1,10.0,False,,False,True,10469.493
GAS,10,60.0,2.0,189.0,177.0,259.0,279.0,False,MEDIUM,59.0,True,Alpine,2024-05-26 15:03:56.260,1,10.0,False,,False,True,10550.871
GAS,10,61.0,2.0,190.0,180.0,259.0,271.0,False,MEDIUM,60.0,True,Alpine,2024-05-26 15:05:16.497,1,10.0,False,,False,True,10631.108
GAS,10,62.0,2.0,191.0,180.0,258.0,279.0,True,MEDIUM,61.0,True,Alpine,2024-05-26 15:06:36.904,1,10.0,False,,False,True,10711.515
GAS,10,63.0,2.0,192.0,179.0,258.0,279.0,False,MEDIUM,62.0,True,Alpine,2024-05-26 15:07:55.373,1,10.0,False,,False,True,10789.984
GAS,10,64.0,2.0,192.0,181.0,259.0,278.0,False,MEDIUM,63.0,True,Alpine,2024-05-26 15:09:14.528,1,10.0,False,,False,True,10869.139
GAS,10,65.0,2.0,197.0,180.0,258.0,277.0,False,MEDIUM,64.0,True,Alpine,2024-05-26 15:10:33.396,1,10.0,False,,False,True,10948.007
GAS,10,66.0,2.0,200.0,181.0,258.0,276.0,False,MEDIUM,65.0,True,Alpine,2024-05-26 15:11:52.616,1,10.0,False,,False,True,11027.227
GAS,10,67.0,2.0,201.0,179.0,258.0,276.0,False,MEDIUM,66.0,True,Alpine,2024-05-26 15:13:11.342,1,10.0,False,,False,True,11105.953
GAS,10,68.0,2.0,201.0,182.0,258.0,276.0,False,MEDIUM,67.0,True,Alpine,2024-05-26 15:14:29.966,1,10.0,False,,False,True,11184.577
GAS,10,69.0,2.0,200.0,181.0,259.0,276.0,True,MEDIUM,68.0,True,Alpine,2024-05-26 15:15:48.511,1,10.0,False,,False,True,11263.122
GAS,10,70.0,2.0,200.0,182.0,259.0,277.0,True,MEDIUM,69.0,True,Alpine,2024-05-26 15:17:06.874,1,10.0,False,,False,True,11341.485
GAS,10,71.0,2.0,196.0,186.0,258.0,277.0,False,MEDIUM,70.0,True,Alpine,2024-05-26 15:18:24.673,1,10.0,False,,False,True,11419.284
GAS,10,72.0,2.0,199.0,187.0,258.0,277.0,False,MEDIUM,71.0,True,Alpine,2024-05-26 15:19:42.813,1,10.0,False,,False,True,11497.424
GAS,10,73.0,2.0,197.0,188.0,259.0,277.0,False,MEDIUM,72.0,True,Alpine,2024-05-26 15:21:01.195,1,10.0,False,,False,True,11575.806
GAS,10,74.0,2.0,204.0,189.0,259.0,278.0,True,MEDIUM,73.0,True,Alpine,2024-05-26 15:22:19.187,1,10.0,False,,False,True,11653.798
GAS,10,75.0,2.0,201.0,186.0,259.0,278.0,False,MEDIUM,74.0,True,Alpine,2024-05-26 15:23:35.876,1,10.0,False,,False,True,11730.487
GAS,10,76.0,2.0,205.0,187.0,259.0,278.0,False,MEDIUM,75.0,True,Alpine,2024-05-26 15:24:53.996,1,10.0,False,,False,True,11808.607
GAS,10,77.0,2.0,210.0,193.0,259.0,278.0,True,MEDIUM,76.0,True,Alpine,2024-05-26 15:26:11.512,1,10.0,False,,False,True,11886.123
ALO,14,1.0,1.0,165.0,64.0,,133.0,False,HARD,2.0,False,Aston Martin,2024-05-26 13:03:11.069,1254,13.0,False,,False,False,3305.68
ALO,14,2.0,2.0,177.0,167.0,168.0,258.0,False,MEDIUM,2.0,False,Aston Martin,2024-05-26 13:45:04.526,41,13.0,False,,False,False,5819.137
ALO,14,3.0,2.0,161.0,172.0,256.0,281.0,True,MEDIUM,3.0,False,Aston Martin,2024-05-26 13:47:09.097,1,12.0,False,,False,True,5943.708
ALO,14,4.0,2.0,177.0,162.0,254.0,281.0,True,MEDIUM,4.0,False,Aston Martin,2024-05-26 13:48:38.285,1,12.0,False,,False,True,6032.896
ALO,14,5.0,2.0,184.0,159.0,256.0,278.0,True,MEDIUM,5.0,False,Aston Martin,2024-05-26 13:50:02.021,1,12.0,False,,False,True,6116.632
ALO,14,6.0,2.0,183.0,166.0,257.0,268.0,True,MEDIUM,6.0,False,Aston Martin,2024-05-26 13:51:25.596,1,12.0,False,,False,True,6200.207
ALO,14,7.0,2.0,182.0,158.0,257.0,281.0,False,MEDIUM,7.0,False,Aston Martin,2024-05-26 13:52:48.307,1,12.0,False,,False,True,6282.918
ALO,14,8.0,2.0,189.0,161.0,255.0,281.0,True,MEDIUM,8.0,False,Aston Martin,2024-05-26 13:54:11.173,1,12.0,False,,False,True,6365.784
ALO,14,9.0,2.0,191.0,162.0,256.0,277.0,True,MEDIUM,9.0,False,Aston Martin,2024-05-26 13:55:33.457,1,12.0,False,,False,True,6448.068
ALO,14,10.0,2.0,201.0,166.0,258.0,273.0,False,MEDIUM,10.0,False,Aston Martin,2024-05-26 13:56:55.107,1,12.0,False,,False,True,6529.718
ALO,14,11.0,2.0,200.0,164.0,258.0,275.0,True,MEDIUM,11.0,False,Aston Martin,2024-05-26 13:58:16.971,1,12.0,False,,False,True,6611.582
ALO,14,12.0,2.0,198.0,164.0,257.0,280.0,True,MEDIUM,12.0,False,Aston Martin,2024-05-26 13:59:38.389,1,12.0,False,,False,True,6693.0
ALO,14,13.0,2.0,201.0,164.0,257.0,278.0,False,MEDIUM,13.0,False,Aston Martin,2024-05-26 14:00:59.755,1,12.0,False,,False,True,6774.366
ALO,14,14.0,2.0,199.0,168.0,257.0,281.0,False,MEDIUM,14.0,False,Aston Martin,2024-05-26 14:02:21.183,1,12.0,False,,False,True,6855.794
ALO,14,15.0,2.0,196.0,171.0,254.0,279.0,True,MEDIUM,15.0,False,Aston Martin,2024-05-26 14:03:42.575,1,12.0,False,,False,True,6937.186
ALO,14,16.0,2.0,193.0,168.0,255.0,277.0,False,MEDIUM,16.0,False,Aston Martin,2024-05-26 14:05:03.636,1,12.0,False,,False,True,7018.247
ALO,14,17.0,2.0,189.0,174.0,255.0,279.0,True,MEDIUM,17.0,False,Aston Martin,2024-05-26 14:06:24.954,1,12.0,False,,False,True,7099.565
ALO,14,18.0,2.0,193.0,171.0,255.0,277.0,False,MEDIUM,18.0,False,Aston Martin,2024-05-26 14:07:45.753,1,12.0,False,,False,True,7180.364
ALO,14,19.0,2.0,192.0,180.0,255.0,278.0,True,MEDIUM,19.0,False,Aston Martin,2024-05-26 14:09:06.828,1,12.0,False,,False,True,7261.439
ALO,14,20.0,2.0,187.0,173.0,255.0,274.0,False,MEDIUM,20.0,False,Aston Martin,2024-05-26 14:10:27.433,1,12.0,False,,False,True,7342.044
ALO,14,21.0,2.0,191.0,174.0,255.0,278.0,True,MEDIUM,21.0,False,Aston Martin,2024-05-26 14:11:48.543,1,12.0,False,,False,True,7423.154
ALO,14,22.0,2.0,196.0,172.0,255.0,271.0,False,MEDIUM,22.0,False,Aston Martin,2024-05-26 14:13:08.860,1,12.0,False,,False,True,7503.471
ALO,14,23.0,2.0,196.0,178.0,256.0,278.0,True,MEDIUM,23.0,False,Aston Martin,2024-05-26 14:14:29.897,1,12.0,False,,False,True,7584.508
ALO,14,24.0,2.0,196.0,169.0,256.0,276.0,False,MEDIUM,24.0,False,Aston Martin,2024-05-26 14:15:50.143,1,12.0,False,,False,True,7664.754
ALO,14,25.0,2.0,192.0,165.0,256.0,278.0,False,MEDIUM,25.0,False,Aston Martin,2024-05-26 14:17:11.556,1,12.0,False,,False,True,7746.167
ALO,14,26.0,2.0,207.0,167.0,255.0,272.0,False,MEDIUM,26.0,False,Aston Martin,2024-05-26 14:18:32.647,1,12.0,False,,False,True,7827.258
ALO,14,27.0,2.0,208.0,158.0,255.0,274.0,False,MEDIUM,27.0,False,Aston Martin,2024-05-26 14:19:53.505,1,12.0,False,,False,True,7908.116
ALO,14,28.0,2.0,201.0,169.0,255.0,274.0,False,MEDIUM,28.0,False,Aston Martin,2024-05-26 14:21:14.808,1,12.0,False,,False,True,7989.419
ALO,14,29.0,2.0,205.0,158.0,254.0,275.0,False,MEDIUM,29.0,False,Aston Martin,2024-05-26 14:22:36.352,1,12.0,False,,False,True,8070.963
ALO,14,30.0,2.0,204.0,171.0,254.0,275.0,False,MEDIUM,30.0,False,Aston Martin,2024-05-26 14:23:57.557,1,12.0,False,,False,True,8152.168
ALO,14,31.0,2.0,206.0,163.0,255.0,277.0,False,MEDIUM,31.0,False,Aston Martin,2024-05-26 14:25:18.591,1,12.0,False,,False,True,8233.202
ALO,14,32.0,2.0,203.0,163.0,256.0,277.0,False,MEDIUM,32.0,False,Aston Martin,2024-05-26 14:26:39.233,1,12.0,False,,False,True,8313.844
ALO,14,33.0,2.0,205.0,163.0,254.0,276.0,False,MEDIUM,33.0,False,Aston Martin,2024-05-26 14:28:00.243,1,12.0,False,,False,True,8394.854
ALO,14,34.0,2.0,205.0,170.0,257.0,274.0,False,MEDIUM,34.0,False,Aston Martin,2024-05-26 14:29:20.593,1,12.0,False,,False,True,8475.204
ALO,14,35.0,2.0,202.0,173.0,256.0,276.0,False,MEDIUM,35.0,False,Aston Martin,2024-05-26 14:30:41.470,1,12.0,False,,False,True,8556.081
ALO,14,36.0,2.0,204.0,167.0,255.0,274.0,False,MEDIUM,36.0,False,Aston Martin,2024-05-26 14:32:01.902,1,12.0,False,,False,True,8636.513
ALO,14,37.0,2.0,208.0,166.0,255.0,276.0,False,MEDIUM,37.0,False,Aston Martin,2024-05-26 14:33:23.030,1,12.0,False,,False,True,8717.641
ALO,14,38.0,2.0,203.0,174.0,256.0,276.0,False,MEDIUM,38.0,False,Aston Martin,2024-05-26 14:34:44.542,1,12.0,False,,False,True,8799.153
ALO,14,39.0,2.0,208.0,172.0,256.0,275.0,False,MEDIUM,39.0,False,Aston Martin,2024-05-26 14:36:05.624,1,12.0,False,,False,True,8880.235
ALO,14,40.0,2.0,208.0,177.0,255.0,276.0,False,MEDIUM,40.0,False,Aston Martin,2024-05-26 14:37:26.889,1,12.0,False,,False,True,8961.5
ALO,14,41.0,2.0,199.0,171.0,249.0,269.0,False,MEDIUM,41.0,False,Aston Martin,2024-05-26 14:38:47.644,1,12.0,False,,False,True,9042.255
ALO,14,42.0,2.0,192.0,172.0,258.0,281.0,False,MEDIUM,42.0,False,Aston Martin,2024-05-26 14:40:11.090,1,12.0,False,,False,True,9125.701
ALO,14,43.0,2.0,197.0,179.0,256.0,280.0,False,MEDIUM,43.0,False,Aston Martin,2024-05-26 14:41:34.422,1,12.0,False,,False,True,9209.033
ALO,14,44.0,2.0,205.0,185.0,257.0,279.0,True,MEDIUM,44.0,False,Aston Martin,2024-05-26 14:42:54.708,1,12.0,False,,False,True,9289.319
ALO,14,45.0,2.0,200.0,185.0,257.0,279.0,False,MEDIUM,45.0,False,Aston Martin,2024-05-26 14:44:13.560,1,12.0,False,,False,True,9368.171
ALO,14,46.0,2.0,202.0,182.0,256.0,279.0,False,MEDIUM,46.0,False,Aston Martin,2024-05-26 14:45:33.516,1,12.0,False,,False,True,9448.127
ALO,14,47.0,2.0,198.0,184.0,256.0,279.0,False,MEDIUM,47.0,False,Aston Martin,2024-05-26 14:46:52.444,1,12.0,False,,False,True,9527.055
ALO,14,48.0,2.0,204.0,167.0,257.0,279.0,False,MEDIUM,48.0,False,Aston Martin,2024-05-26 14:48:11.553,1,11.0,False,,False,True,9606.164
ALO,14,49.0,2.0,204.0,174.0,257.0,278.0,False,MEDIUM,49.0,False,Aston Martin,2024-05-26 14:49:31.868,1,11.0,False,,False,True,9686.479
ALO,14,50.0,2.0,205.0,182.0,256.0,278.0,False,MEDIUM,50.0,False,Aston Martin,2024-05-26 14:50:51.705,1,11.0,False,,False,True,9766.316
ALO,14,51.0,2.0,197.0,176.0,255.0,276.0,False,MEDIUM,51.0,False,Aston Martin,2024-05-26 14:52:11.039,1,11.0,False,,False,True,9845.65
ALO,14,52.0,2.0,184.0,171.0,264.0,277.0,False,MEDIUM,52.0,False,Aston Martin,2024-05-26 14:53:31.675,12,11.0,True,TRACK LIMITS AT TURN 10 LAP 52 ,False,True,9926.286
ALO,14,53.0,2.0,206.0,175.0,257.0,279.0,False,MEDIUM,53.0,False,Aston Martin,2024-05-26 14:54:55.052,1,11.0,False,,False,True,10009.663
ALO,14,54.0,2.0,203.0,181.0,256.0,279.0,False,MEDIUM,54.0,False,Aston Martin,2024-05-26 14:56:15.044,1,11.0,False,,False,True,10089.655
ALO,14,55.0,2.0,201.0,181.0,256.0,278.0,False,MEDIUM,55.0,False,Aston Martin,2024-05-26 14:57:34.235,1,11.0,False,,False,True,10168.846
ALO,14,56.0,2.0,197.0,175.0,258.0,275.0,False,MEDIUM,56.0,False,Aston Martin,2024-05-26 14:58:53.646,1,11.0,False,,False,True,10248.257
ALO,14,57.0,2.0,190.0,178.0,258.0,241.0,False,MEDIUM,57.0,False,Aston Martin,2024-05-26 15:00:14.385,1,11.0,False,,False,True,10328.996
ALO,14,58.0,2.0,198.0,182.0,257.0,279.0,False,MEDIUM,58.0,False,Aston Martin,2024-05-26 15:01:34.985,1,11.0,False,,False,True,10409.596
ALO,14,59.0,2.0,199.0,184.0,258.0,279.0,False,MEDIUM,59.0,False,Aston Martin,2024-05-26 15:02:54.214,1,11.0,False,,False,True,10488.825
ALO,14,60.0,2.0,203.0,182.0,257.0,278.0,False,MEDIUM,60.0,False,Aston Martin,2024-05-26 15:04:13.433,1,11.0,False,,False,True,10568.044
ALO,14,61.0,2.0,202.0,181.0,256.0,278.0,True,MEDIUM,61.0,False,Aston Martin,2024-05-26 15:05:32.599,1,11.0,False,,False,True,10647.21
ALO,14,62.0,2.0,206.0,183.0,257.0,277.0,False,MEDIUM,62.0,False,Aston Martin,2024-05-26 15:06:51.351,1,11.0,False,,False,True,10725.962
ALO,14,63.0,2.0,206.0,183.0,257.0,278.0,True,MEDIUM,63.0,False,Aston Martin,2024-05-26 15:08:10.167,1,11.0,False,,False,True,10804.778
ALO,14,64.0,2.0,203.0,184.0,258.0,278.0,False,MEDIUM,64.0,False,Aston Martin,2024-05-26 15:09:28.723,1,11.0,False,,False,True,10883.334
ALO,14,65.0,2.0,203.0,184.0,257.0,277.0,False,MEDIUM,65.0,False,Aston Martin,2024-05-26 15:10:47.459,1,11.0,False,,False,True,10962.07
ALO,14,66.0,2.0,204.0,183.0,258.0,277.0,False,MEDIUM,66.0,False,Aston Martin,2024-05-26 15:12:06.092,1,11.0,False,,False,True,11040.703
ALO,14,67.0,2.0,205.0,186.0,258.0,277.0,True,MEDIUM,67.0,False,Aston Martin,2024-05-26 15:13:24.729,1,11.0,False,,False,True,11119.34
ALO,14,68.0,2.0,206.0,187.0,258.0,277.0,True,MEDIUM,68.0,False,Aston Martin,2024-05-26 15:14:42.855,1,11.0,False,,False,True,11197.466
ALO,14,69.0,2.0,206.0,187.0,258.0,277.0,False,MEDIUM,69.0,False,Aston Martin,2024-05-26 15:16:00.794,1,11.0,False,,False,True,11275.405
ALO,14,70.0,2.0,206.0,187.0,257.0,277.0,False,MEDIUM,70.0,False,Aston Martin,2024-05-26 15:17:19.507,1,11.0,False,,False,True,11354.118
ALO,14,71.0,2.0,206.0,183.0,258.0,277.0,False,MEDIUM,71.0,False,Aston Martin,2024-05-26 15:18:37.980,1,11.0,False,,False,True,11432.591
ALO,14,72.0,2.0,208.0,189.0,258.0,277.0,False,MEDIUM,72.0,False,Aston Martin,2024-05-26 15:19:56.113,1,11.0,False,,False,True,11510.724
ALO,14,73.0,2.0,206.0,183.0,258.0,278.0,False,MEDIUM,73.0,False,Aston Martin,2024-05-26 15:21:14.194,1,11.0,False,,False,True,11588.805
ALO,14,74.0,2.0,201.0,176.0,259.0,277.0,False,MEDIUM,74.0,False,Aston Martin,2024-05-26 15:22:32.698,1,11.0,False,,False,True,11667.309
ALO,14,75.0,2.0,203.0,188.0,259.0,280.0,False,MEDIUM,75.0,False,Aston Martin,2024-05-26 15:23:53.034,1,11.0,False,,False,True,11747.645
ALO,14,76.0,2.0,205.0,186.0,258.0,280.0,False,MEDIUM,76.0,False,Aston Martin,2024-05-26 15:25:11.697,1,11.0,False,,False,True,11826.308
RIC,3,1.0,1.0,162.0,61.0,,155.0,False,MEDIUM,1.0,True,RB,2024-05-26 13:03:11.069,1254,12.0,False,,False,False,3305.68
RIC,3,2.0,2.0,176.0,174.0,160.0,253.0,False,HARD,2.0,False,RB,2024-05-26 13:44:58.949,41,12.0,False,,False,False,5813.56
RIC,3,3.0,2.0,167.0,171.0,258.0,283.0,True,HARD,3.0,False,RB,2024-05-26 13:47:09.057,1,13.0,False,,False,True,5943.668
RIC,3,4.0,2.0,166.0,164.0,265.0,284.0,True,HARD,4.0,False,RB,2024-05-26 13:48:38.713,1,13.0,False,,False,True,6033.324
RIC,3,5.0,2.0,179.0,173.0,262.0,283.0,False,HARD,5.0,False,RB,2024-05-26 13:50:02.237,1,13.0,False,,False,True,6116.848
RIC,3,6.0,2.0,192.0,165.0,262.0,273.0,True,HARD,6.0,False,RB,2024-05-26 13:51:25.981,1,13.0,False,,False,True,6200.592
RIC,3,7.0,2.0,180.0,164.0,264.0,272.0,True,HARD,7.0,False,RB,2024-05-26 13:52:48.729,1,13.0,False,,False,True,6283.34
RIC,3,8.0,2.0,187.0,164.0,262.0,284.0,True,HARD,8.0,False,RB,2024-05-26 13:54:11.476,1,13.0,False,,False,True,6366.087
RIC,3,9.0,2.0,194.0,165.0,261.0,272.0,True,HARD,9.0,False,RB,2024-05-26 13:55:33.909,1,13.0,False,,False,True,6448.52
RIC,3,10.0,2.0,182.0,163.0,262.0,271.0,False,HARD,10.0,False,RB,2024-05-26 13:56:55.437,1,13.0,False,,False,True,6530.048
RIC,3,11.0,2.0,184.0,164.0,262.0,274.0,False,HARD,11.0,False,RB,2024-05-26 13:58:17.413,1,13.0,False,,False,True,6612.024
RIC,3,12.0,2.0,187.0,164.0,262.0,270.0,True,HARD,12.0,False,RB,2024-05-26 13:59:38.943,1,13.0,False,,False,True,6693.554
RIC,3,13.0,2.0,183.0,167.0,262.0,266.0,False,HARD,13.0,False,RB,2024-05-26 14:01:00.220,1,13.0,False,,False,True,6774.831
RIC,3,14.0,2.0,187.0,170.0,262.0,265.0,False,HARD,14.0,False,RB,2024-05-26 14:02:21.636,1,13.0,False,,False,True,6856.247
RIC,3,15.0,2.0,191.0,171.0,259.0,274.0,True,HARD,15.0,False,RB,2024-05-26 14:03:43.027,1,13.0,False,,False,True,6937.638
RIC,3,16.0,2.0,194.0,171.0,262.0,279.0,True,HARD,16.0,False,RB,2024-05-26 14:05:04.204,1,13.0,False,,False,True,7018.815
RIC,3,17.0,2.0,190.0,169.0,261.0,280.0,True,HARD,17.0,False,RB,2024-05-26 14:06:25.329,1,13.0,False,,False,True,7099.94
