Speed,Throttle,Brake,RPM,nGear,DRS,Distance,Driver,Lap,Year,Track,Time_s
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,534.329
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,534.569
0.0,104.0,True,0.0,0,1,3120.462777777777,OCO,1.0,2024,Monaco,534.6
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,534.769
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,534.929
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,535.021
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,535.089
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,535.289
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,535.381
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,535.609
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,535.621
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,535.849
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,535.961
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,536.05
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,536.241
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,536.369
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,536.461
0.0,104.0,True,0.0,0,1,3120.462777777776,OCO,1.0,2024,Monaco,536.821
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,536.849
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,537.129
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,537.161
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,537.489
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,537.621
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,537.729
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,537.801
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,537.969
0.0,104.0,True,0.0,0,1,3120.4627777777773,OCO,1.0,2024,Monaco,537.981
0.0,104.0,True,0.0,0,1,3120.462777777777,OCO,1.0,2024,Monaco,538.221
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,538.249
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,538.38
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,538.409
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,538.609
0.0,104.0,True,0.0,0,1,3120.4627777777773,OCO,1.0,2024,Monaco,538.7
0.0,104.0,True,0.0,0,1,3120.462777777777,OCO,1.0,2024,Monaco,538.9
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,538.929
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,539.089
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,539.16
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,539.249
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,539.321
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,539.609
0.0,104.0,True,0.0,0,1,3120.462777777777,OCO,1.0,2024,Monaco,539.681
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,539.961
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,539.969
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,540.169
0.0,104.0,True,0.0,0,1,3120.4627777777773,OCO,1.0,2024,Monaco,540.34
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,540.369
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,540.529
0.0,104.0,True,0.0,0,1,3120.462777777777,OCO,1.0,2024,Monaco,540.6
0.0,104.0,True,0.0,0,1,3120.462777777777,OCO,1.0,2024,Monaco,540.761
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,540.769
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,541.009
0.0,104.0,True,0.0,0,1,3120.462777777776,OCO,1.0,2024,Monaco,541.061
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,541.169
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,541.329
0.0,104.0,True,0.0,0,1,3120.462777777777,OCO,1.0,2024,Monaco,541.44
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,541.609
0.0,104.0,True,0.0,0,1,3120.462777777776,OCO,1.0,2024,Monaco,541.681
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,541.889
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,541.961
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,542.049
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,542.209
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,542.26
0.0,104.0,True,0.0,0,1,3120.462777777777,OCO,1.0,2024,Monaco,542.381
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,542.489
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,542.69
0.0,104.0,True,0.0,0,1,3120.462777777776,OCO,1.0,2024,Monaco,542.701
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,542.93
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,543.021
0.0,104.0,True,0.0,0,1,3120.462777777777,OCO,1.0,2024,Monaco,543.221
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,543.369
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,543.541
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,543.729
0.0,104.0,True,0.0,0,1,3120.462777777777,OCO,1.0,2024,Monaco,543.881
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,544.169
0.0,104.0,True,0.0,0,1,3120.462777777777,OCO,1.0,2024,Monaco,544.181
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,544.242
0.0,104.0,True,0.0,0,1,3120.4627777777755,OCO,1.0,2024,Monaco,544.481
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,544.529
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,544.66
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,544.689
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,544.98
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,545.009
0.0,104.0,True,0.0,0,1,3120.462777777777,OCO,1.0,2024,Monaco,545.2
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,545.209
0.0,104.0,True,0.0,0,1,3120.462777777777,OCO,1.0,2024,Monaco,545.28
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,545.449
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,545.561
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,545.649
0.0,104.0,True,0.0,0,1,3120.462777777777,OCO,1.0,2024,Monaco,545.861
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,545.889
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,546.049
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,546.141
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,546.329
0.0,104.0,True,0.0,0,1,3120.462777777776,OCO,1.0,2024,Monaco,546.34
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,546.529
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,546.54
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,546.689
0.0,104.0,True,0.0,0,1,3120.462777777777,OCO,1.0,2024,Monaco,546.86
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,547.021
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,547.049
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,547.209
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,547.261
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,547.369
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,547.42
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,547.649
0.0,104.0,True,0.0,0,1,3120.462777777777,OCO,1.0,2024,Monaco,547.841
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,547.849
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,548.049
0.0,104.0,True,0.0,0,1,3120.4627777777755,OCO,1.0,2024,Monaco,548.26
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,548.329
0.0,104.0,True,0.0,0,1,3120.462777777776,OCO,1.0,2024,Monaco,548.481
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,548.529
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,548.881
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,548.889
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,549.041
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,549.049
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,549.25
0.0,104.0,True,0.0,0,1,3120.462777777776,OCO,1.0,2024,Monaco,549.461
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,549.53
0.0,104.0,True,0.0,0,1,3120.462777777777,OCO,1.0,2024,Monaco,549.661
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,549.689
0.0,104.0,True,0.0,0,1,3120.462777777777,OCO,1.0,2024,Monaco,549.841
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,549.969
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,550.081
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,550.129
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,550.381
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,550.409
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,550.561
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,550.769
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,550.821
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,551.009
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,551.169
0.0,104.0,True,0.0,0,1,3120.462777777777,OCO,1.0,2024,Monaco,551.2
0.0,104.0,True,0.0,0,1,3120.4627777777773,OCO,1.0,2024,Monaco,551.38
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,551.409
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,551.8
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,551.849
0.0,104.0,True,0.0,0,1,3120.462777777776,OCO,1.0,2024,Monaco,551.96
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,552.129
0.0,104.0,True,0.0,0,1,3120.462777777776,OCO,1.0,2024,Monaco,552.181
0.0,104.0,True,0.0,0,1,3120.462777777776,OCO,1.0,2024,Monaco,552.32
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,552.369
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,552.6
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,552.649
0.0,104.0,True,0.0,0,1,3120.462777777776,OCO,1.0,2024,Monaco,552.82
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,552.929
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,553.129
0.0,104.0,True,0.0,0,1,3120.462777777777,OCO,1.0,2024,Monaco,553.181
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,553.369
0.0,104.0,True,0.0,0,1,3120.462777777777,OCO,1.0,2024,Monaco,553.501
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,553.689
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,553.781
0.0,104.0,True,0.0,0,1,3120.462777777776,OCO,1.0,2024,Monaco,553.98
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,554.089
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,554.249
0.0,104.0,True,0.0,0,1,3120.462777777776,OCO,1.0,2024,Monaco,554.26
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,554.409
0.0,104.0,True,0.0,0,1,3120.462777777776,OCO,1.0,2024,Monaco,554.48
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,554.569
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,554.741
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,554.809
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,554.981
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,555.129
0.0,104.0,True,0.0,0,1,3120.462777777776,OCO,1.0,2024,Monaco,555.281
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,555.369
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,555.541
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,555.81
0.0,104.0,True,0.0,0,1,3120.462777777777,OCO,1.0,2024,Monaco,555.881
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,556.01
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,556.061
0.0,104.0,True,0.0,0,1,3120.462777777776,OCO,1.0,2024,Monaco,556.401
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,556.409
0.0,104.0,True,0.0,0,1,3120.462777777777,OCO,1.0,2024,Monaco,556.541
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,556.649
0.0,104.0,True,0.0,0,1,3120.462777777776,OCO,1.0,2024,Monaco,556.781
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,557.009
0.0,104.0,True,0.0,0,1,3120.462777777776,OCO,1.0,2024,Monaco,557.181
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,557.209
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,557.609
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,557.641
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,557.809
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,557.96
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,558.009
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,558.121
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,558.249
0.0,104.0,True,0.0,0,1,3120.462777777777,OCO,1.0,2024,Monaco,558.381
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,558.5
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,558.649
0.0,104.0,True,0.0,0,1,3120.462777777776,OCO,1.0,2024,Monaco,558.82
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,558.889
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,559.049
0.0,104.0,True,0.0,0,1,3120.462777777777,OCO,1.0,2024,Monaco,559.201
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,559.209
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,559.409
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,559.42
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,559.64
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,559.769
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,560.089
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,560.121
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,560.369
0.0,104.0,True,0.0,0,1,3120.462777777777,OCO,1.0,2024,Monaco,560.421
0.0,104.0,True,0.0,0,1,3120.462777777777,OCO,1.0,2024,Monaco,560.601
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,560.649
0.0,104.0,True,0.0,0,1,3120.462777777777,OCO,1.0,2024,Monaco,560.901
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,560.929
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,561.241
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,561.369
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,561.381
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,561.569
0.0,104.0,True,0.0,0,1,3120.462777777776,OCO,1.0,2024,Monaco,561.661
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,561.729
0.0,104.0,True,0.0,0,1,3120.462777777777,OCO,1.0,2024,Monaco,561.86
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,561.969
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,562.081
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,562.249
0.0,104.0,True,0.0,0,1,3120.462777777776,OCO,1.0,2024,Monaco,562.361
0.0,104.0,True,0.0,0,1,3120.4627777777755,OCO,1.0,2024,Monaco,562.441
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,562.57
0.0,104.0,True,0.0,0,1,3120.462777777776,OCO,1.0,2024,Monaco,562.781
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,562.81
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,563.101
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,563.129
0.0,104.0,True,0.0,0,1,3120.4627777777764,OCO,1.0,2024,Monaco,563.329
